X,S,C
0,0.4714715300790184,0.25
1,0.4714528985635031,0.249995060275561
2,0.47141563626874905,0.2499802412974511
3,0.47135974466727926,0.2499555436512836
4,0.47128522596780753,0.24992096831305505
5,0.47119208311514926,0.24987651664910657
6,0.4710803197901017,0.24982219041606993
7,0.47094994040930915,0.24975799176079813
8,0.47080095012507384,0.2496839232202805
9,0.4706333548251642,0.24959998772154243
10,0.47044716113257934,0.24950618858152981
11,0.470242376405281,0.24940252950697794
12,0.4700190087359104,0.24928901459426484
13,0.4697770669514645,0.24916564832924967
14,0.469516560612953,0.24903243558709526
15,0.4692375000150104,0.2488893816320755
16,0.4689398961854945,0.24873649211736734
17,0.46862376088505187,0.24857377308482737
18,0.46828910660665635,0.24840123096475303
19,0.46793594657510695,0.24821887257562852
20,0.46756429474650574,0.24802670512385538
21,0.46717416580771776,0.2478247362034677
22,0.46676557517577777,0.24761297379583197
23,0.4663385389972845,0.2473914262693317
24,0.4658930741477665,0.24716010237903674
25,0.4654291982310177,0.24691901126635726
26,0.4649469295783817,0.2466681624586826
27,0.46444628724806414,0.24640756586900459
28,0.4639272910243406,0.24613723179552602
29,0.46338996141679445,0.2458571709212535
30,0.4628343196595175,0.2455673943135754
31,0.46226038771023426,0.24526791342382445
32,0.4616681882494795,0.2449587400868252
33,0.46105774467966576,0.24463988652042637
34,0.46042908112417713,0.244311365325018
35,0.45978222242641564,0.24397318948303345
36,0.4591171941488028,0.2436253723584366
37,0.45843402257180443,0.24326792769619338
38,0.4577327346928399,0.24290086962172885
39,0.45701335822527156,0.24252421264036897
40,0.45627592159726404,0.24213797163676734
41,0.4555204539506903,0.24174216187431688
42,0.4547469851399626,0.2413367989945469
43,0.45395554573086727,0.24092189901650476
44,0.4531461669993533,0.24049747833612298
45,0.4523188809302603,0.2400635537255712
46,0.4514737202161392,0.23962014233259343
47,0.4506107182558523,0.23916726167983046
48,0.4497299091533513,0.23870492966412732
49,0.44883132771626677,0.23823316455582605
50,0.4479150094545439,0.2377519849980437
51,0.4469809905790889,0.23726141000593567
52,0.4460293080002309,0.2367614589659442
53,0.44505999932639284,0.23625215163503221
54,0.44407310286252155,0.23573350813990268
55,0.44306865760856695,0.23520554897620322
56,0.4420467032580113,0.23466829500771602
57,0.44100728019622437,0.23412176746553365
58,0.43995042949892493,0.2335659879472197
59,0.43887619293050406,0.2330009784159555
60,0.43778461294245474,0.2324267611996722
61,0.4366757326715742,0.23184335899016836
62,0.43554959593840437,0.23125079484221317
63,0.43440624724535226,0.23064909217263546
64,0.433245731775056,0.23003827475939828
65,0.4320680953885301,0.22941836674065924
66,0.4308733846233501,0.22878939261381673
67,0.429661646691887,0.22815137723454162
68,0.4284329294793068,0.22750434581579518
69,0.4271872815418476,0.22684832392683274
70,0.4259247521047449,0.22618333749219321
71,0.42464539106038046,0.22550941279067446
72,0.42334924896628223,0.22482657645429505
73,0.4220363770431561,0.22413485546724166
74,0.42070682717275787,0.22343427716480288
75,0.4193606518960067,0.2227248692322888
76,0.41799790441077533,0.22200665970393696
77,0.4166186385698083,0.22127967696180464
78,0.41522290887870383,0.22054394973464728
79,0.4138107704935763,0.21979950709678292
80,0.41238227921904524,0.21904637846694353
81,0.4109374915059334,0.2182845936071122
82,0.4094764644490567,0.21751418262134736
83,0.4079992557849934,0.2167351759545928
84,0.4065059238897888,0.21594760439147465
85,0.4049965277765821,0.21515149905508488
86,0.40347112709341104,0.21434689140575133
87,0.40192978212076724,0.21353381323979467
88,0.4003725537691736,0.21271229668827152
89,0.39879950357686056,0.21188237421570497
90,0.3972106937073221,0.2110440786188017
91,0.3956061869468144,0.21019744302515547
92,0.3939860467019045,0.20934250089193873
93,0.3923503369969765,0.2084792860045798
94,0.39069912247165917,0.20760783247542802
95,0.3890324683783106,0.2067281747424059
96,0.3873504405794179,0.20584034756764777
97,0.38565310554503185,0.20494438603612639
98,0.38394053035009534,0.20404032555426632
99,0.38221278267177183,0.20312820184854477
100,0.380469930786866,0.20220805096407996
101,0.3787120435690525,0.2012799092632063
102,0.37693919048612656,0.20034381342403773
103,0.37515144159736025,0.19939980043901823
104,0.373348867550618,0.1984479076134598
105,0.3715315395796992,0.19748817256406861
106,0.36969952950136076,0.19652063321745802
107,0.3678529097126244,0.19554532780865005
108,0.3659917531877994,0.1945622948795645
109,0.364116133475747,0.19357157327749558
110,0.3622261246967611,0.19257320215357698
111,0.36032180153986104,0.19156722096123463
112,0.35840323925970097,0.19055366945462748
113,0.3564705136735924,0.18953258768707687
114,0.35452370115865506,0.18850401600948322
115,0.3525628786485555,0.18746799506873169
116,0.350588123630736,0.18642456580608616
117,0.34859951414313173,0.18537376945557055
118,0.34659712877120796,0.18431564754234042
119,0.34458104664481937,0.18325024188104108
120,0.34255134743511917,0.1821775945741556
121,0.34050811135129067,0.18109774801034084
122,0.3384514191375487,0.18001074486275262
123,0.33638135206985,0.178916628087359
124,0.33429799195266696,0.17781544092124293
125,0.33220142111578355,0.17670722688089363
126,0.3300917224110762,0.17559202976048705
127,0.32796897920918866,0.1744698936301549
128,0.32583327539622786,0.1733408628342433
129,0.32368469537054523,0.17220498198956036
130,0.3215233240392479,0.17106229598361297
131,0.319349246814987,0.1699128499728332
132,0.31716254961247614,0.16875668938079338
133,0.31496331884518725,0.16759385989641126
134,0.31275164142189027,0.16642440747214488
135,0.31052760474318575,0.16524837832217568
136,0.30829129669806576,0.16406581892058336
137,0.30604280566053177,0.16287677599950848
138,0.30378222048600634,0.16168129654730592
139,0.3015096305078018,0.1604794278066884
140,0.29922512553365976,0.15927121727285895
141,0.29692879584222,0.1580567126916344
142,0.29462073217931817,0.15683596205755845
143,0.2923010257545826,0.1556090136120049
144,0.2899697682376825,0.15437591584127175
145,0.2876270517547894,0.1531367174746644
146,0.2852729688848612,0.15189146748257054
147,0.2829076126560892,0.15064021507452463
148,0.2805310765421325,0.14938300969726365
149,0.27814345445845845,0.14811990103277248
150,0.2757448407586196,0.1468509389963211
151,0.2733353302305659,0.1455761737344916
152,0.27091501809283614,0.1442956556231973
153,0.2684839999907922,0.14300943526569065
154,0.26604237199293834,0.14171756349056497
155,0.2635902305870488,0.14042009134974487
156,0.26112767267632364,0.13911707011646895
157,0.2586547955756302,0.13780855128326405
158,0.256171697007602,0.13649458655990976
159,0.25367847509884456,0.13517522787139524
160,0.2511752283759918,0.1338505273558676
161,0.24866205576181244,0.1325205373625706
162,0.2461390565713586,0.13118531044977708
163,0.2436063305080296,0.12984489938271104
164,0.2410639776595076,0.12849935713146282
165,0.2385120984940272,0.1271487368688963
166,0.23595079385623308,0.1257930919685464
167,0.23338016496317948,0.12443247600251131
168,0.23080031340049345,0.1230669427393347
169,0.22821134111825359,0.12169654614188047
170,0.22561335042686892,0.1203213403652014
171,0.2230064439932562,0.11894137975439806
172,0.22039072483657662,0.1175567188424716
173,0.21776629632431366,0.11616741234816907
174,0.2151332621680666,0.11477351517382003
175,0.2124917264195716,0.11337508240316829
176,0.20984179346649512,0.111972169299194
177,0.20718356802831295,0.11056483130193022
178,0.20451715515226,0.10915312402627235
179,0.20184266020909547,0.10773710325977974
180,0.19916018888896758,0.10631682496047148
181,0.19646984719719285,0.10489234525461495
182,0.19377174145020604,0.1034637204345078
183,0.19106597827112637,0.10203100695625374
184,0.18835266458583533,0.10059426143753089
185,0.18563190761842918,0.09915354065535491
186,0.18290381488728258,0.09770890154383503
187,0.1801684942005295,0.09626040119192415
188,0.17742605365212682,0.09480809684116319
189,0.17467660161717902,0.09335204588341839
190,0.17192024674800166,0.09189230585861366
191,0.16915709796971612,0.0904289344524571
192,0.16638726447577312,0.0889619894941603
193,0.1636108557239737,0.08749152895415443
194,0.1608279814317939,0.08601761094179834
195,0.15803875157237712,0.08454029370308254
196,0.15524327636985902,0.08305963561832788
197,0.1524416662953172,0.08157569519987735
198,0.14963403206213854,0.08008853108978518
199,0.14682048462192654,0.07859820205749878
200,0.1440011351597974,0.07710476699753564
201,0.14117609509025897,0.07560828492715743
202,0.13834547605266323,0.07410881498403646
203,0.13550938990684358,0.07260641642391923
204,0.13266794872866683,0.07110114861828512
205,0.12982126480561362,0.06959307105199904
206,0.12696945063235887,0.0680822433209622
207,0.12411261890632375,0.06656872512975581
208,0.12125088252319927,0.06505257628928215
209,0.11838435457246987,0.06353385671440129
210,0.11551314833306492,0.06201262642156271
211,0.11263737726865486,0.06048894552643394
212,0.10975715502341643,0.05896287424152535
213,0.10687259541735727,0.057434472873809476
214,0.103983812441939,0.05590380182233935
215,0.10109092025548705,0.05437092157586048
216,0.09819403317870012,0.05283589271042087
217,0.09529326569020213,0.05129877588697767
218,0.0923887324219379,0.04975963184899874
219,0.08948054815459727,0.04821852142006366
220,0.08656882781326658,0.046675505501459436
221,0.08365368646272486,0.04513064506977317
222,0.08073523930288218,0.043584001174483834
223,0.07781360166436002,0.0420356349355485
224,0.0748888890038586,0.04048560754098757
